Error_PEHE,Error_ATE,MSE_0,MSE_1,Feature,Iteration
0.020777244755185387,0.004449576139450073,0.13625681816443824,0.047685090368375205,X1,0
0.025402243885523368,-0.0020965738222002983,0.09368746236408099,0.03074166509157128,X1,1
0.03370227117745628,-0.00029622018337249756,0.07450678573998337,0.038807115809591286,X1,2
0.026763817334448103,0.0007078107446432114,0.11990292411530612,0.03268573486853299,X1,3
0.03686266333875665,0.0008417544886469841,0.036230955194454295,-0.018686327914122947,X1,4
0.03709256807577821,0.0020420728251338005,0.11324754009429794,0.038123068669696725,X1,5
0.037495590981990845,0.003529842011630535,0.10097436865202736,0.022002240664551476,X1,6
0.030639833510803682,0.00278517697006464,0.09752159020210815,0.007472854567305509,X1,7
-0.0017477424224506821,-0.0020747481804918935,0.07991957747350897,0.03634036663860285,X1,8
0.043990508561864594,-0.000338209792971611,0.11221450113912701,0.02771296521836697,X1,9
0.03747004063617698,0.0021842187270522118,0.07927551063365634,0.0026399829842358447,X1,10
0.028799872993290343,0.002681909129023552,0.11388896766170198,0.02724137566920981,X1,11
0.012354475604288928,-0.0015780618414282799,0.10192274771656462,0.03991296488959151,X1,12
0.007592500753257125,-0.0013904320076107979,0.08072706277964048,0.031387704328315946,X1,13
0.05750979619872487,-0.002667016349732876,0.10075307126144717,0.007155584426161932,X1,14
0.05892350905805388,0.0006701052188873291,0.1091839994480136,0.020597126261618692,X1,15
0.026601271606508048,0.00306132435798645,0.13423910922406745,0.03901908990991765,X1,16
0.0023256215496758603,0.0006167469546198845,0.0830617788296183,0.042294265950119314,X1,17
0.03232672558311578,0.0011769970878958702,0.06898050564694536,0.021932614236965797,X1,18
0.04482051465189185,0.0004893075674772263,0.007924942947955316,-0.014576100060646136,X1,19
0.03593914128014575,-0.00016276631504297256,0.06252190692488357,0.014598291111556971,X1,20
0.041619745681110265,0.0024950141087174416,0.11897559128918622,0.04292700209929179,X1,21
0.002462013095476445,0.0013271868228912354,0.10238904805115812,0.043141583100806846,X1,22
0.026482664185309424,-0.0005689634901117971,0.07784862161951545,0.030723939937228995,X1,23
0.0073888956694881935,0.0019195647910237312,0.07372781708742104,0.018526872350374646,X1,24
0.022348648452204856,0.0035998327657580376,0.07979730862560219,0.026033087968853286,X1,25
0.06842934852437166,0.0009830519556999207,0.08286151189339541,0.003768438552397946,X1,26
0.03340050934115124,0.0022299299016594887,0.10963074175594112,0.03167861279145523,X1,27
0.010089625176986194,0.004220534116029739,0.10438947758936001,0.040301625216273784,X1,28
0.027594731815787976,-0.0014691324904561043,0.053537741456397225,-0.005878122484171744,X1,29
0.03688532187041549,0.002299562096595764,0.0669770722014088,0.01287352552737131,X1,30
0.022480172462520875,-0.0006740576547217061,0.0500501237068417,0.019884966489401856,X1,31
0.009981977988057333,0.0008243387565016747,0.05492066240866611,0.014518759598613373,X1,32
0.049594858473260506,-6.14384189248085e-05,0.10420332982973057,0.022322181084555526,X1,33
0.05892733666250016,0.001245490275323391,0.060224908159075,0.0158089258581382,X1,34
0.06156783850313874,-0.0025218939408659935,0.050093373833282384,-0.012417321122869307,X1,35
0.015468828290565284,-0.00040005985647439957,-0.0002961014195634881,0.011828058730014579,X1,36
0.011112092577116206,-3.3292919397354126e-05,0.0012796315888993215,-0.009445636720923467,X1,37
0.021784241451215935,0.0027619656175374985,0.07114431613556527,0.025072235386218722,X1,38
0.024213723271505394,0.0010502533987164497,0.07981945181653793,0.01835054264652003,X1,39
0.04627279963382269,-0.0018960925710034063,0.06265013304367695,0.013238760184365317,X1,40
0.06296215762249946,0.00024093687534332275,0.09682581367363807,0.008533606920634984,X1,41
0.054407030015920954,0.00026895105838775635,0.12523896019558312,0.025092600322268233,X1,42
0.020837147777270082,0.0023321956396102905,0.058402538161607676,0.0062226268428180465,X1,43
0.025015636733094482,0.0020001064985990524,0.08038594401661736,0.019168211464865692,X1,44
-0.014115226044238649,-0.000880138948559761,0.10054993804531909,0.05457501442823576,X1,45
0.03694801063031128,-0.00025493744760751724,0.06422073415160956,0.007397130818088904,X1,46
0.035956996766917104,-0.0012734876945614815,0.006568330128722155,-0.01614390101246399,X1,47
0.04666049828190566,0.003718019463121891,0.09130569333215888,0.022118010472685024,X1,48
0.05521481223444791,-0.0008528009057044983,0.04511071553132939,0.009137163413801996,X1,49
-0.020930871815208474,0.00029815733432769775,-0.011024659792161717,0.011661539090668027,X1,50
0.003880969907973264,-0.0023151924833655357,0.06748984311711947,0.029435805373055235,X1,51
0.033498224713508606,0.0022797100245952606,0.06272955156712212,0.020313073500968004,X1,52
0.032763744990625954,0.0013234810903668404,0.04389775581058919,-0.02088370308509324,X1,53
0.02796681814686508,0.001506648026406765,0.13587695669632238,0.06972182534965876,X1,54
0.038665203685011695,0.002696782350540161,0.06427195599524282,0.01228991936856838,X1,55
0.047981160611402784,-3.0924566090106964e-05,0.06289479535407805,0.02552273556547502,X1,56
0.029500846711333795,0.0028836606070399284,0.052977115651075324,0.015071260688583,X1,57
0.004565777421447592,-0.0009043971076607704,0.04984416960027993,0.02450958256082658,X1,58
0.01883319847778564,0.002967117354273796,0.07861489509834574,0.03692350874267314,X1,59
0.03385140932849451,0.0011039739474654198,0.06475191430332183,-0.003151130752239828,X1,60
0.06861721479683824,-0.00011469237506389618,0.10960937958285621,0.013663079192655081,X1,61
0.011544597776358745,0.0022751707583665848,0.11502322284818967,0.02815114016348219,X1,62
0.043634310236971174,0.001356257125735283,0.019114415869558088,-0.012893198115152993,X1,63
-0.00263859698048885,0.0003693997859954834,0.0727762991327926,0.0194313904436747,X1,64
0.04465919625069914,-0.0016975662630629232,0.10089980770423612,0.007432729125492976,X1,65
0.013781660883130264,0.0012957379221916199,0.05306388766754144,0.026456399848159506,X1,66
0.029627771547708015,0.0037602651864290237,0.08257994476511998,0.032229147459654994,X1,67
0.003381095280352908,0.00016144849359989166,0.054973332143188114,0.05056813673333527,X1,68
0.04640213059640519,0.00034049246460199356,0.13140393244087967,0.010719983997335758,X1,69
0.01988711497996154,0.004472868517041206,0.07263405271181511,0.006951030460461194,X1,70
0.03607198113475851,0.00197623111307621,0.08091060691770291,0.02475638207173847,X1,71
0.030449049343296508,-3.499537706375122e-05,0.14896597468380912,0.0395083576872135,X1,72
0.04125518300351505,0.00026861298829317093,0.09527507514342226,0.0242329246629589,X1,73
0.023111774739075552,0.005399069283157587,0.1029662592424131,0.008459449779320227,X1,74
0.04460427551659085,0.0007798308506608009,0.10635798332052737,0.014316924830178435,X1,75
0.014897043936916265,-0.0007179034873843193,0.06882647041716716,0.027966125249489826,X1,76
0.05376618402656874,0.006878866348415613,0.10714678338197026,0.017413431051652717,X1,77
0.014660832737061091,-0.0010685472708773305,0.048035139358341694,0.011142745364718154,X1,78
