Error_PEHE,Error_ATE,MSE_0,MSE_1,Feature,Iteration
-0.012812974339607375,0.0016412441618740559,0.007595797476959043,-0.02650878018053371,X1,0
-0.006425882953209117,0.0011091798078268766,0.01611216312990793,-0.003048599680843811,X1,1
0.002210724654067242,0.0021817595697939396,0.021660772397580352,0.027336129226606554,X1,2
-0.005482593213381848,0.0017759238835424185,0.002185615250446915,-0.01450771121178529,X1,3
-0.002241939476517407,0.0027820365503430367,-0.013212363984860254,-0.03580292273589514,X1,4
-0.0020256648560578183,0.005315490823704749,0.006267465747175072,7.317426896080725e-05,X1,5
-0.0025303660646259774,0.0030083167366683483,0.0016109850505200418,-0.01954825941688898,X1,6
0.0027264375777894534,0.0017953591886907816,0.009413176766142617,0.0227384849006822,X1,7
0.0006125411071218334,0.0014211994130164385,0.02100015831220947,0.020932569593646644,X1,8
-0.005156837361767863,-8.294079452753067e-05,0.011187866882443998,0.0015288842711520534,X1,9
-0.00162045999087157,0.003787056659348309,0.0002959571328912114,-0.007923167684577903,X1,10
-0.004836578594199503,0.0020514403004199266,0.006871705240274584,-0.012899348108618813,X1,11
-0.012846064848800687,0.004989540446558749,0.002719558870841743,-0.019925075726959784,X1,12
-0.007168941212215119,0.00527748154127039,0.0222110160341078,0.013555927926966138,X1,13
-0.0011022613566732398,0.0014740019105374813,-0.006983149553165036,-0.020845965129772326,X1,14
-0.0010891087280885392,0.0016011076513677835,-0.0009320535351154957,-0.016312593206118775,X1,15
-0.001394551280859968,0.0033981220331043005,0.010545816367381722,0.006802784518216143,X1,16
0.0026396793931057205,0.001579037168994546,-0.014646343365755321,-0.021059587044542694,X1,17
-0.005204590424678246,0.00640163104981184,0.00535537451422341,-0.008605915995247182,X1,18
-0.0021218818599360034,0.0003033340908586979,0.01990323254842652,0.02325912157595167,X1,19
-0.008308993188615665,0.004733992682304233,0.007581518988889369,-0.014408269035242505,X1,20
-0.0030558692471820414,0.00505441652785521,0.0018466121522359158,-0.009861474095376632,X1,21
-0.008128614234712006,-0.0004758555442094803,0.04218056568315398,0.04579236352601157,X1,22
-0.01156879760698526,-0.0006709345616400242,0.00013353886764977396,-0.030103068449926385,X1,23
0.004329714979566024,-0.0007262914441525936,0.0015368950703432693,0.003024954111040312,X1,24
-0.0069181478414716,0.003219492849893868,0.009279094705668678,-0.008270247929591301,X1,25
0.0015850834385230383,0.004909913412120659,-0.00286727729695746,0.0024838820584938137,X1,26
-0.0036023421451949478,0.0016223685815930367,0.009748021084592384,-0.00018809755344473267,X1,27
-0.008709447510860557,0.0038421492790803313,0.0045220065257404185,-0.017268488620775013,X1,28
-0.012820232229894146,0.003154318197630346,0.010163402306384905,-0.02095260259541698,X1,29
0.0018806202326779875,0.002928628819063306,0.020390121993201227,0.030421039723253607,X1,30
0.00309769147224781,0.005927730060648173,0.019038700908425188,0.028887673223922716,X1,31
-0.0020237792132909993,-0.002077387645840645,0.022198806120686365,0.021941409167852033,X1,32
0.00016064964418371908,0.0034834890393540263,0.007342243645404367,0.007331528993409053,X1,33
-0.009131008839484589,0.0027555576525628567,-0.0015840360340831916,-0.023180127404712758,X1,34
-0.007062725880271903,0.003690810059197247,0.011110436907510124,-0.003571955279283223,X1,35
-0.0008264840495340042,-0.0016918773762881756,0.008900638481980083,0.010353962141461004,X1,36
-0.0007153200595828579,0.004600054497132078,0.013531780076909028,0.0191402862591723,X1,37
0.0004725851865836628,0.0055738918599672616,0.016101223126322894,0.019292642173263097,X1,38
-0.008005856399526334,0.000564363319426775,0.011893566956027501,-0.01774753538979068,X1,39
-0.0027701788539334915,0.0014099697582423687,0.005906821416373109,0.0012912747491982124,X1,40
-0.009779917156016671,0.004248013370670378,0.006872489737044241,-0.01107106127144264,X1,41
-0.00598195101397947,0.0022762117441743612,-0.006258074202400099,-0.02777822882426806,X1,42
0.0015950537264604048,0.0032559530809521675,0.013357400582427292,0.02189186750083394,X1,43
-0.009673819261112437,0.001027135644108057,0.005373936990828221,-0.01839270875488297,X1,44
-0.008463077087340731,0.0033211569534614682,0.004525976379672114,-0.022854582395169132,X1,45
-0.011911586842946464,0.0026071679312735796,0.00839232603169593,-0.01305592652904286,X1,46
0.000998617388625167,0.002904071006923914,0.019115831340257516,0.03450854396213887,X1,47
0.0012647787571303803,-0.0009106704965233803,0.0138141470666161,0.021339173828892388,X1,48
0.005701073628497144,0.004867571464274079,0.013757451616111416,0.023733978943696332,X1,49
0.005654186100583325,-0.0009770989418029785,-0.0012784945971685557,-0.0015059342206868997,X1,50
-0.004024630659298145,0.0035725932102650404,0.026644166159801808,0.019945879943204847,X1,51
-0.009534897858847535,-0.0013794987462460995,0.025435600377182066,0.017283077853015083,X1,52
-0.0009788858402746126,0.000159495510160923,-0.0021908699255072106,-0.012696845215588004,X1,53
0.0011593927177450114,0.0025552771985530853,0.01620608344885688,0.02052183352901582,X1,54
0.004872475062346671,0.008933091070502996,-0.008779130194761287,-0.017159850134560006,X1,55
-0.014619966092078829,0.001578279072418809,0.023384539144466254,3.7858912083965635e-05,X1,56
-0.007573098158500824,0.002912412164732814,0.009092526308708604,0.001968070401634714,X1,57
0.0006670784420499398,0.001781501341611147,0.011579789666605445,0.006988302656398604,X1,58
-0.007197928927556108,0.00366074126213789,0.006482887903420331,-0.019816647751114136,X1,59
-0.004772781701337325,0.0021343801636248827,0.008842326204324125,0.004478048916664701,X1,60
-0.004932524672705552,0.004708418127847835,0.008977313821101451,-0.007872413744051343,X1,61
-0.005927991257139165,-2.6240944862365723e-05,0.0010676287576770749,-0.024476547411544702,X1,62
0.000977733427661498,0.0025114493910223246,0.001685308457463952,0.007816929351659008,X1,63
-0.003275845887733664,0.0030019227415323257,0.013591284825404393,0.012250754289160115,X1,64
