Error_PEHE,Error_ATE,MSE_0,MSE_1,Feature,Iteration
22.516757506000886,0.23333740234375,969.6469723285409,661.6842563838582,X1,0
-319.2431081222953,-3.43914794921875,-14360.680600312946,-9886.573585054022,X1,1
1964.9828141185749,17.30230331420899,101188.1032001127,73554.91331712488,X1,2
122.78043136239694,1.25897216796875,5261.782790710917,3590.1488477836247,X1,3
174.30434342665558,1.77783203125,7452.088591357402,5084.325535118289,X1,4
-305.85414981651275,-3.28961181640625,-13734.834481043741,-9452.57409828488,X1,5
-212.01063123100448,-2.25518798828125,-9410.145722411457,-6461.663891021279,X1,6
565.762100354732,5.556396484375,24037.672919060802,16447.682741812314,X1,7
981.4059986134753,9.29693603515625,43166.654269544466,29969.523599879292,X1,8
441.64780130753934,4.3878173828125,18723.50553287519,12783.987153392227,X1,9
-223.2353882261864,-2.377685546875,-9922.351390719647,-6815.271866094437,X1,10
89.73221905467881,0.92327880859375,3852.359233920928,2628.782484818774,X1,11
69.96972845382379,0.721435546875,3006.844825028151,2051.8858187531005,X1,12
578.4445981866947,5.67437744140625,24587.8188755124,16828.96041284676,X1,13
-261.535910092839,-2.79815673828125,-11679.788570606848,-8029.701532369829,X1,14
-131.73548283422724,-1.38848876953125,-5789.331906286243,-3967.580557327892,X1,15
273.42905132789247,2.76116943359375,11639.876273667789,7941.071760404273,X1,16
-321.6810858047834,-3.4664306640625,-14474.56279365928,-9965.508791356464,X1,17
-233.9844801788431,-2.49530029296875,-10413.5165201801,-7154.380085491401,X1,18
-365.6767887323497,-3.961669921875,-16546.713227021683,-11404.362031365687,X1,19
69.96972845382379,0.721435546875,3006.844825028151,2051.8858187531005,X1,20
-177.7328859467557,-1.88311767578125,-7855.697885087284,-5389.870653476042,X1,21
958.430837088023,9.0965576171875,42037.58954901411,29155.988191025157,X1,22
-349.9870929540607,-3.784423828125,-15805.173807168088,-10889.143117685278,X1,23
644.7520058447826,6.28704833984375,27491.4020021077,18848.30234024767,X1,24
-233.9844801788431,-2.49530029296875,-10413.5165201801,-7154.380085491401,X1,25
-16.557051253859754,-0.17230224609375,-717.3993641219568,-490.25081313977716,X1,26
-326.55802084961033,-3.52105712890625,-14703.281172192015,-10124.21831009182,X1,27
-43.25777340859895,-0.45147705078125,-1878.9909902228974,-1284.5799716525362,X1,28
1524.9056818702416,13.848445892333984,72777.22065927275,51848.73666726187,X1,29
-86.47108589794925,-0.90679931640625,-3777.0440865462297,-2585.1884574284195,X1,30
1665.3977607412735,14.971622467041016,81421.62073367409,58396.977641340985,X1,31
-110.35410892163145,-1.16033935546875,-4835.70199682744,-3312.017731087806,X1,32
-247.3888804376561,-2.64239501953125,-11028.910870737978,-7579.72687880561,X1,33
-229.11818442811636,-2.4420166015625,-10191.282817833824,-7000.988284471969,X1,34
521.010562484636,5.13800048828125,22105.80808894534,15111.46061118209,X1,35
-71.22005814103932,-0.74560546875,-3104.8032324885717,-2124.2160259527736,X1,36
-296.71862647503485,-3.1878662109375,-13309.89740069228,-9158.239105495624,X1,37
