Error_PEHE,Error_ATE,MSE_0,MSE_1,Feature,Iteration
-146.62651336491456,-2.515625,552.9505134206265,1575.7640956467949,X1,0
-51.441018020201795,-0.8581504821777344,200.9291273872368,545.629470652435,X1,1
-923.9567098984937,-29.88881678729461,3042.332010062877,17267.116655929014,X1,2
-18.85703832799129,-0.31172943115234375,74.28816772485152,199.00844514230266,X1,3
-217.405309240095,-3.8149871826171875,796.9591283858754,2362.0675372988917,X1,4
-162.586689797168,-2.8032684326171875,609.3541660765186,1751.4370147585869,X1,5
-7.665923343722056,-0.12633895874023438,30.36466777557507,80.83348029805347,X1,6
-2.853451705230327,-0.04695892333984375,11.316705708391964,30.066851077601314,X1,7
4.666963067089341,0.07666015625,-18.415394767653197,-49.007811435032636,X1,8
16.539294975404914,0.2708244323730469,-65.90569016803056,-173.76545888977125,X1,9
-164.35936100440028,-2.8354110717773438,615.6195208490826,1771.0488479910418,X1,10
-863.1485557827876,-22.58620448260711,3025.416440990288,20977.178292323835,X1,11
-33.67887848361056,-0.5590438842773438,132.26425369875506,356.3240636042319,X1,12
-146.62651336491456,-2.515625,552.9505134206265,1575.7640956467949,X1,13
-18.85703832799129,-0.31172943115234375,74.28816772485152,199.00844514230266,X1,14
-669.6544862057654,-14.445884704589844,2163.054715052247,8429.903089478146,X1,15
-179.09628779721788,-3.1040267944335938,666.9415082815103,1934.1962561956607,X1,16
-18.26007711237969,-0.3018035888671875,72.07440979313105,192.8022026247345,X1,17
-24.995204586970317,-0.41390228271484375,98.4177830312401,264.12693263497204,X1,18
18.46475387458588,0.3022003173828125,-73.56991839967668,-193.901708280202,X1,19
-204.1480981400747,-3.566814422607422,752.4261452411301,2213.271967606619,X1,20
-812.5500694067073,-19.833608627319336,2614.9468529969454,11406.060224724468,X1,21
-11.274845316794313,-0.18599700927734375,44.645146174822,118.97596956882626,X1,22
-42.4744800151675,-0.7067832946777344,166.4196430859156,449.99441320076585,X1,23
14.793476412983523,0.24234771728515625,-58.8834523470141,-155.42860894976184,X1,24
-669.6544862057654,-14.445884704589844,2163.054715052247,8429.903089478146,X1,25
-41.94880884641452,-0.6979255676269531,164.3538794806227,444.3633703053929,X1,26
-242.51157378694813,-4.291423797607422,879.6290965210646,2645.8036287282594,X1,27
-403.2475740985551,-7.576171875,1374.0316740400158,4554.565420554485,X1,28
-115.96146211327675,-1.9710884094238281,442.23247857391834,1240.5537640694529,X1,29
-27.42598173157728,-0.4544639587402344,108.02310715522617,290.01116278069094,X1,30
-133.6873907630013,-2.284564971923828,506.57050007535145,1433.927095930092,X1,31
-34.56750291262517,-0.5739326477050781,135.78112230170518,365.827498503495,X1,32
-39.604949585471786,-0.6584968566894531,155.4026470957324,419.50139653962106,X1,33
-51.11642077351064,-0.8526611328125,199.59647338138893,542.086653906852,X1,34
27.481276632977938,0.4486846923828125,-109.7778869359754,-288.2387576662004,X1,35
-20.044864654127196,-0.3314628601074219,79.01497661974281,211.645275416784,X1,36
-19.461146369611015,-0.32177734375,76.75625676102936,205.49067397415638,X1,37
22.712199916673285,0.3712921142578125,-90.62965651182458,-238.3922232594341,X1,38
-116.49061806290877,-1.9803924560546875,444.13796478137374,1246.2859249231406,X1,39
-833.7787181405643,-20.890953063964844,2684.785612285137,11981.112997502089,X1,40
-275.08601717723843,-4.922874450683594,984.2210818124004,3018.5876752277836,X1,41
-6.538408654421346,-0.10771560668945312,25.908908130135387,68.93520371243358,X1,42
-138.0607831923311,-2.3624496459960938,522.2287113978527,1481.7368387551978,X1,43
-310.8404981507747,-5.634479522705078,1095.690744975116,3434.549380909186,X1,44
-36.36524505450552,-0.6040878295898438,142.7702686311677,384.9556196737103,X1,45
16.529934713219177,0.27066802978515625,-65.74134462326765,-173.55636366503313,X1,46
-251.154775138824,-4.457481384277344,907.7454665782861,2744.250574498903,X1,47
25.324681926031758,0.4137001037597656,-101.14513237355277,-265.73415087675676,X1,48
-48.121874776866775,-0.8020286560058594,188.1422468307428,510.1678717392497,X1,49
-445.99573133206763,-8.532634735107422,1503.5483663138002,5103.763962790836,X1,50
-3.5851076367051746,-0.059001922607421875,14.217063671443611,37.781576187349856,X1,51
-49.091737418807384,-0.8184051513671875,191.88533821329474,520.5297418511473,X1,52
22.362888997293,0.3655967712402344,-89.22553163627163,-234.73556802375242,X1,53
14.167023983304375,0.23212814331054688,-56.3732760255225,-148.8536351621151,X1,54
-63.96373181312924,-1.0708465576171875,248.6598432827741,679.4990602107719,X1,55
-22.66560073792209,-0.37508392333984375,89.33681972604245,239.4576332066208,X1,56
-72.88594498886823,-1.2233467102050781,282.4287277390249,775.1850320515223,X1,57
7.21533182368114,0.11845016479492188,-28.65325087821111,-75.88295011408627,X1,58
-251.713622035772,-4.46826171875,909.4926004274748,2750.571926749777,X1,59
-10.031448182457098,-0.16542434692382812,39.695384862367064,105.80126497568563,X1,60
-297.4095303098301,-5.3647918701171875,1054.2754121436737,3277.458389032632,X1,61
-55.98983346075204,-0.9352302551269531,218.37477916572243,594.2547434619628,X1,62
-174.54263927987336,-3.020751953125,651.144345509354,1883.687942569144,X1,63
-30.862582838726553,-0.5118865966796875,121.28031373862177,326.37424147548154,X1,64
-1.6859054003133451,-0.027729034423828125,6.801854982506484,17.860830374993384,X1,65
-22.674763885685024,-0.375244140625,89.27698039961979,239.47076040878892,X1,66
3.045570773554232,0.050052642822265625,-12.048053689766675,-32.020346492063254,X1,67
-130.65215452140262,-2.2306365966796875,495.58243815228343,1400.7071906877682,X1,68
-49.92390982778886,-0.8324813842773438,195.08951691444963,529.4179065763019,X1,69
-758.6411386450768,-17.53325653076172,2438.598839961458,10141.594973129686,X1,70
-651.3583701377707,-13.882469131044608,2989.0035785115324,25519.78249401599,X1,71
-52.965816695380454,-0.8839569091796875,206.7690211678855,561.9097216622904,X1,72
-583.4150444461686,-11.94009017944336,1912.8087075045332,7035.073540948331,X1,73
-66.40736316964797,-1.112548828125,257.91762864403427,705.670678043738,X1,74
27.778800071685623,0.4534873962402344,-111.03242231626064,-291.3973138970323,X1,75
-256.3448283736584,-4.557701110839844,924.4195673270151,2803.4501052340493,X1,76
-11.274845316794313,-0.18599700927734375,44.645146174822,118.97596956882626,X1,77
-49.091737418807384,-0.8184051513671875,191.88533821329474,520.5297418511473,X1,78
-125.91854145610944,-2.1467552185058594,478.41183739341795,1348.9796290327795,X1,79
11.820155931996737,0.1938018798828125,-47.06424655485898,-124.28808357333764,X1,80
-150.28487507993884,-2.581298828125,565.881227416452,1615.8920391076244,X1,81
-13.841974128655806,-0.228515625,54.70979166449979,146.06540059531108,X1,82
-47.617767632598884,-0.7935028076171875,186.33063240954652,504.9017979907803,X1,83
-201.26099886626093,-3.513080596923828,742.784496917855,2181.0801060022786,X1,84
-21.556516154024962,-0.3566131591796875,84.95366787258536,227.6701574511826,X1,85
-106.43669774988905,-1.8040733337402344,407.27889003651217,1137.0764533048496,X1,86
-17.008575729148674,-0.2810249328613281,67.138474825304,179.5382485659793,X1,87
-917.5721176897666,-27.82280731201172,2984.9294240879826,15665.025044171605,X1,88
-201.1083679663592,-3.51025390625,742.1377366688102,2179.2577408803627,X1,89
-157.32051482671716,-2.7080307006835938,590.8755099019036,1693.4122444344684,X1,90
-192.48744678757157,-3.3504257202148438,712.8867172161117,2083.0697310483083,X1,91
-1.913912995194778,-0.031494140625,7.534385442733765,20.113321895245463,X1,92
-52.8415036138631,-0.8818588256835938,206.21496779983863,560.5134073519148,X1,93
-3.0424134754722445,-0.050075531005859375,12.138965021818876,32.12317474093288,X1,94
24.187152124375984,0.3952369689941406,-96.5148519249633,-253.78775167278945,X1,95
14.793476412983523,0.24234771728515625,-58.8834523470141,-155.42860894976184,X1,96
-923.9567098984937,-29.88881678729461,3042.332010062877,17267.116655929014,X1,97
-651.3583701377707,-13.882469131044608,2989.0035785115324,25519.78249401599,X1,98
-177.94458683492587,-3.0829315185546875,662.9281425783411,1921.392954140436,X1,99
-147.6983951649163,-2.534839630126953,556.7049338775687,1587.482423933223,X2,0
21.63442632411659,0.3537635803222656,-86.23797713918611,-227.05611669784412,X2,1
-1.6859054003133451,-0.027729034423828125,6.801854982506484,17.860830374993384,X2,2
-24.903689012436416,-0.4123802185058594,98.16344687668607,263.24717983370647,X2,3
-110.78223124866213,-1.8801536560058594,423.2242728858255,1184.2192915431224,X2,4
-17.690484622024428,-0.2923545837402344,69.90556490095332,186.8325317101553,X2,5
-52.43066688775741,-0.8749008178710938,204.7025648271665,556.1796971657313,X2,6
-3.5962191569274182,-0.059207916259765625,14.276865603867918,37.91256181849167,X2,7
-567.623820105239,-11.51723861694336,1866.2597055085935,6797.443715925794,X2,8
-19.167380407712812,-0.31689453125,75.60447556711733,202.38072203891352,X2,9
13.20064046631353,0.21634674072265625,-52.54814435215667,-138.74843277968466,X2,10
-110.55939713858254,-1.8762474060058594,422.42920394428074,1181.8191574579105,X2,11
14.48676910551842,0.23734283447265625,-57.73296139296144,-152.27843180578202,X2,12
24.6740442328163,0.4031524658203125,-98.51634995266795,-258.9190191095695,X2,13
-25.031809512932227,-0.41451263427734375,98.62723673973233,264.5733775533736,X2,14
-92.33631055306682,-1.55859375,355.2872682614252,984.6335883545689,X2,15
-248.9329273793786,-4.414699554443359,900.4409111798741,2718.821043952834,X2,16
-393.86627315199655,-7.37158203125,1345.671808279585,4436.866349069402,X2,17
-53.60345739462548,-0.894775390625,209.16495698317885,568.6808255841024,X2,18
-4.199844290101396,-0.0691375732421875,16.683918136171997,44.291787484660745,X2,19
-25.341091389935855,-0.4196739196777344,99.77923866407946,267.8036019918509,X2,20
-19.461146369611015,-0.32177734375,76.75625676102936,205.49067397415638,X2,21
-102.2160867891821,-1.7303695678710938,391.6805523862131,1091.295158373192,X2,22
3.5195699260858646,0.057842254638671875,-14.021068757865578,-37.08550452394411,X2,23
3.841214780573864,0.06311416625976562,-15.306500509381294,-40.47520898329094,X2,24
-45.76451629324504,-0.7622299194335938,179.15930248377845,485.10402764799073,X2,25
-42.10652664512838,-0.7005805969238281,164.9975556395948,446.0736977229826,X2,26
-18.384996042516264,-0.3038787841796875,72.58297219593078,194.14051143359393,X2,27
-22.8635143695667,-0.37837982177734375,90.05489397747442,241.50549927540123,X2,28
-25.35939042564962,-0.4199676513671875,99.8091609380208,267.96117679867893,X2,29
9.718694128181028,0.15942764282226562,-38.66607485618442,-102.21400814456865,X2,30
-81.01388689538919,-1.3629646301269531,313.01466162130237,862.576831699349,X2,31
16.367073605493374,0.2680206298828125,-65.1736037353985,-171.92279079789296,X2,32
5.554493682901125,0.09122467041015625,-22.077210124582052,-58.45556693896651,X2,33
-5.1271154478293965,-0.08443450927734375,20.376819292549044,54.09071927797049,X2,34
-59.771434224599375,-0.9994735717773438,232.76747280359268,634.6655538743362,X2,35
-52.03595623087949,-0.8682098388671875,203.20515486225486,551.977903209161,X2,36
-13.841974128655806,-0.228515625,54.70979166449979,146.06540059531108,X2,37
