Error_PEHE,Error_ATE,MSE_0,MSE_1,Feature,Iteration
0.03760114751537014,0.011963605880737305,0.06347079508029907,0.002984311448322008,X1,0
-2.170543597939165,-1.0360569702468432,-4.8032155005128585,-0.40901696896119916,X1,1
-2.287741782291768,-1.1616206169128418,-4.279432604457644,-0.26380730152275367,X1,2
-2.0495510203622436,-0.9320206642150879,-3.737978451837651,-0.21703244482197143,X1,3
-1.9456920731351852,-0.8547618389129639,-3.521060617670619,-0.2005360521807839,X1,4
-0.327362006128431,-0.10829827655177482,-2.010449951084997,-0.3676169695844349,X1,5
-1.6963516085372605,-0.6968908058486498,-4.247115216898527,-0.43173348169101416,X1,6
-0.7185840902876812,-0.2493619667373217,-2.7287926828257225,-0.4032576710527632,X1,7
-2.103213555888601,-0.9758944259963549,-4.7367876656557915,-0.41476202940305074,X1,8
1.2603447472708487,0.3609247459091627,1.8583651112882222,0.03175463002209422,X1,9
-2.287741782291768,-1.1616206169128418,-4.279432604457644,-0.26380730152275367,X1,10
-0.08659351072367816,-0.027904748916625977,-0.14655200542651592,-0.006944273237697085,X1,11
1.777825462244973,0.4908533347763502,4.006216185645126,0.4418608643668913,X1,12
0.0,0.0,0.0,0.0,X1,13
-1.7853436509134437,-0.7497234093032397,-4.363829950282483,-0.4299446334753457,X1,14
-0.4722199280642707,-0.1588797317824877,-2.284167856092645,-0.3826227524942724,X1,15
-1.0107676055547046,-0.3654813766479492,-1.7524273213539097,-0.08902228244405042,X1,16
-1.9456920731351852,-0.8547618389129639,-3.521060617670619,-0.2005360521807839,X1,17
-2.438939884722519,-1.4562370777130127,-4.743173360841209,-0.31820437806621005,X1,18
-0.08659351072367816,-0.027904748916625977,-0.14655200542651592,-0.006944273237697085,X1,19
-0.7683823825346829,-0.2684168564162768,-2.8155942884684153,-0.40672880624436114,X1,20
-0.7185840902876812,-0.2493619667373217,-2.7287926828257225,-0.4032576710527632,X1,21
0.5841419691457297,0.1766019118942701,-0.040032290131046366,-0.20980186434680442,X1,22
0.5670359068543389,0.17168617248535156,0.9475582674452294,0.04321454690730164,X1,23
-0.8182892302538516,-0.2877988563857592,-2.901581679833554,-0.4099823047248965,X1,24
0.03760114751537014,0.011963605880737305,0.06347079508029907,0.002984311448322008,X1,25
0.1322325479537998,0.04167750012058846,-1.0758647409092035,-0.303642271902472,X1,26
-0.658689980537198,-0.22680139541625977,-1.1302031417098615,-0.05574220106235683,X1,27
0.16506115433970425,0.05185842514038086,0.27790582321504154,0.012966149266353755,X1,28
-2.407140998392851,-1.3563804375014819,-4.941964669872183,-0.36925278149142526,X1,29
-2.103213555888601,-0.9758944259963549,-4.7367876656557915,-0.41476202940305074,X1,30
-1.8294559383081852,-0.7772223949432373,-3.285983327928003,-0.18362183208341482,X1,31
-0.864736901346081,-0.3061065673828125,-1.4924738267272808,-0.07485482531314103,X1,32
-0.8182892302538516,-0.2877988563857592,-2.901581679833554,-0.4099823047248965,X1,33
-2.3557057251460636,-1.2570194946609057,-4.936548562060195,-0.3830580989599619,X1,34
-2.435445680940948,-1.4412755714736498,-4.920717469202334,-0.3565673346416049,X1,35
-0.13883444314083082,-0.0449866997085131,-1.6396224645907598,-0.34455625694435604,X1,36
0.5841419691457297,0.1766019118942701,-0.040032290131046366,-0.20980186434680442,X1,37
0.5841419691457297,0.1766019118942701,-0.040032290131046366,-0.20980186434680442,X1,38
1.4738223389873655,0.4155574096359693,2.6164378108325774,0.15771429488967792,X1,39
-0.43963707617563497,-0.14734530448913574,-0.7500829848401267,-0.03639207626879648,X1,40
0.043605203538017,0.0138664497055494,-1.2643762197312505,-0.3181053447749397,X1,41
-2.1823131614304923,-1.0472908020019531,-4.029231982897312,-0.2409512899228164,X1,42
-2.137588963540796,-1.005802129396013,-4.771468978865286,-0.41198462632595173,X1,43
-0.08659351072367816,-0.027904748916625977,-0.14655200542651592,-0.006944273237697085,X1,44
0.03760114751537014,0.011963605880737305,0.06347079508029907,0.002984311448322008,X1,45
-2.202016258035673,-1.0666627632461108,-4.831950045783186,-0.40586084713862425,X1,46
0.03760114751537014,0.011963605880737305,0.06347079508029907,0.002984311448322008,X1,47
-2.407140998392851,-1.3563804375014819,-4.941964669872183,-0.36925278149142526,X1,48
-2.0968725980126104,-0.9705407619476318,-3.83963304924378,-0.22511852397453969,X1,49
0.03760114751537014,0.011963605880737305,0.06347079508029907,0.002984311448322008,X1,50
0.16506115433970425,0.05185842514038086,0.27790582321504154,0.012966149266353755,X1,51
-2.2204633008510397,-1.0855076313018799,-4.117179190727758,-0.24869297694238673,X1,52
-1.8891285256222687,-0.8160257339477539,-3.4057935774044257,-0.19212982181341176,X1,53
-2.3748788271078207,-1.2898378120742358,-4.941994023074486,-0.37863092668030335,X1,54
-1.6963516085372605,-0.6968908058486498,-4.247115216898527,-0.43173348169101416,X1,55
-2.435445680940948,-1.4412755714736498,-4.920717469202334,-0.3565673346416049,X1,56
-1.6963516085372605,-0.6968908058486498,-4.247115216898527,-0.43173348169101416,X1,57
-1.9456920731351852,-0.8547618389129639,-3.521060617670619,-0.2005360521807839,X1,58
-1.4141368536632464,-0.5473208175979174,-3.8506671721974906,-0.43213893756212407,X1,59
-0.863281395907527,-0.305529092439226,-2.9782355868012935,-0.41272407128342603,X1,60
0.0,0.0,0.0,0.0,X1,61
0.7680005679000219,0.22859575878758065,0.42473662512502663,-0.15947180880486422,X1,62
-0.7185840902876812,-0.2493619667373217,-2.7287926828257225,-0.4032576710527632,X1,63
-0.658689980537198,-0.22680139541625977,-1.1302031417098615,-0.05574220106235683,X1,64
0.0,0.0,0.0,0.0,X1,65
1.2603447472708487,0.3609247459091627,1.8583651112882222,0.03175463002209422,X1,66
-2.202016258035673,-1.0666627632461108,-4.831950045783186,-0.40586084713862425,X1,67
-1.9991612572040274,-0.8934264183044434,-3.631786043284647,-0.20883714781357737,X1,68
-2.170543597939165,-1.0360569702468432,-4.8032155005128585,-0.40901696896119916,X1,69
-1.8960010601878161,-0.8206248031936205,-4.502399405205561,-0.42640444677371897,X1,70
1.233881140275769,0.354044939390608,1.771756953397965,0.018522511683201404,X1,71
